user_id,title,title_short,category,final_borda_rank,average_borda_score,total_borda_score,original_position,position_change,is_target,num_trials,original_ndcg_5
A3QQLPR8R87ONM,Katherine Mansfield's Fiction,Katherine Mansfield's Fiction,unknown,14,9.7,194.0,17,3,False,20,0.6309297535714575
A3QQLPR8R87ONM,Wilton Manors:: From Farming Community to Urban Village (Brief History),Wilton Manors:: From Farming Community to Urban Vi...,unknown,15,9.0,180.0,0,-15,False,20,0.6309297535714575
A3QQLPR8R87ONM,The Charismatics,The Charismatics,unknown,16,8.3,166.0,14,-2,False,20,0.6309297535714575
A3QQLPR8R87ONM,Surrendering to the Alpha (Ashwood Falls),Surrendering to the Alpha (Ashwood Falls),unknown,17,7.35,147.0,4,-13,False,20,0.6309297535714575
A3QQLPR8R87ONM,MSG is Everywhere,MSG is Everywhere,unknown,18,6.85,137.0,9,-9,False,20,0.6309297535714575
A3QQLPR8R87ONM,Bob the Builder Magnet Book (Magnet Books),Bob the Builder Magnet Book (Magnet Books),unknown,19,5.65,113.0,15,-4,False,20,0.6309297535714575
A3QQLPR8R87ONM,For The Twins: Single with Twins / Did You Say Twins?! (Silhouette Spotlight S.),For The Twins: Single with Twins / Did You Say Twi...,unknown,20,5.4,108.0,1,-19,False,20,0.6309297535714575
A2Z460U0GFHMC3,"Operation Kronstadt: The True Story of Honor, Espionage, and the Rescue of Britain's Greatest Spy, the Man with a Hundred Faces","Operation Kronstadt: The True Story of Honor, Espi...",unknown,1,17.5,350.0,13,12,False,20,0.0
A2Z460U0GFHMC3,"33 Days: Touring In A Van, Sleeping On Floors, Chasing A Dream","33 Days: Touring In A Van, Sleeping On Floors, Cha...",unknown,2,15.05,301.0,10,8,False,20,0.0
A2Z460U0GFHMC3,Voices of Dragons,Voices of Dragons,unknown,3,14.0,280.0,12,9,False,20,0.0
A2Z460U0GFHMC3,The Aftermath of French Defeat in Vietnam (Aftermath of History),The Aftermath of French Defeat in Vietnam (Afterma...,unknown,4,13.05,261.0,19,15,False,20,0.0
A2Z460U0GFHMC3,Productivity in Public and Non Profit Organizations: Strategies and Techniques,Productivity in Public and Non Profit Organization...,unknown,5,12.05,241.0,0,-5,False,20,0.0
A2Z460U0GFHMC3,The Vegetarian Mother's Cookbook: Whole Foods To Nourish Pregnant And Breastfeeding Women - And Their Families,The Vegetarian Mother's Cookbook: Whole Foods To N...,unknown,6,11.75,235.0,17,11,False,20,0.0
A2Z460U0GFHMC3,Reaper's Vow (The Shadow Reapers),Reaper's Vow (The Shadow Reapers),unknown,7,11.5,230.0,16,9,False,20,0.0
A2Z460U0GFHMC3,Chinese Healing Secrets: Time Tested Ways to Help Your Body Heal Itself,Chinese Healing Secrets: Time Tested Ways to Help ...,unknown,8,11.25,225.0,5,-3,False,20,0.0
A2Z460U0GFHMC3,The Standard Bartender's Guide,The Standard Bartender's Guide,unknown,9,10.6,212.0,4,-5,False,20,0.0
A2Z460U0GFHMC3,Two-Man Air Force: Don Gentile and John Godfrey: World War II Flying Legends,Two-Man Air Force: Don Gentile and John Godfrey: W...,unknown,10,10.55,211.0,18,8,False,20,0.0
A2Z460U0GFHMC3,After Goya,After Goya,unknown,11,10.35,207.0,15,4,True,20,0.0
A2Z460U0GFHMC3,Sacred and Profane,Sacred and Profane,unknown,12,10.1,202.0,11,-1,False,20,0.0
A2Z460U0GFHMC3,So Big Yet So Small,So Big Yet So Small,unknown,13,9.45,189.0,6,-7,False,20,0.0
A2Z460U0GFHMC3,Time Out Amsterdam 6,Time Out Amsterdam 6,unknown,14,9.35,187.0,2,-12,False,20,0.0
A2Z460U0GFHMC3,Fright Time: 7 Haunting Halloween Pieces,Fright Time: 7 Haunting Halloween Pieces,unknown,15,9.1,182.0,7,-8,False,20,0.0
A2Z460U0GFHMC3,Savannah Skies Return to Tybee Island,Savannah Skies Return to Tybee Island,unknown,16,8.8,176.0,3,-13,False,20,0.0
A2Z460U0GFHMC3,Carlos Kleiber - der skrupulöse Exzentriker,Carlos Kleiber - der skrupulöse Exzentriker,unknown,17,8.4,168.0,1,-16,False,20,0.0
A2Z460U0GFHMC3,Tiptoe Joe,Tiptoe Joe,unknown,18,7.85,157.0,9,-9,False,20,0.0
A2Z460U0GFHMC3,Panhead Service Manual 1948-1957 Rigid,Panhead Service Manual 1948-1957 Rigid,unknown,19,5.2,104.0,8,-11,False,20,0.0
A2Z460U0GFHMC3,Ingles Para La Vida Diaria (Spanish Edition),Ingles Para La Vida Diaria (Spanish Edition),unknown,20,4.1,82.0,14,-6,False,20,0.0
A2WVT01MSTN1C,The Bend of the World: A Novel,The Bend of the World: A Novel,unknown,1,15.25,305.0,17,16,False,20,1.0
A2WVT01MSTN1C,Hot-Blooded: An Ohana Novel,Hot-Blooded: An Ohana Novel,unknown,2,14.7,294.0,12,10,True,20,1.0
A2WVT01MSTN1C,Forensic Speak: How to Write Realistic Crime Dramas,Forensic Speak: How to Write Realistic Crime Drama...,unknown,3,14.05,281.0,8,5,False,20,1.0
A2WVT01MSTN1C,America's Galactic Foreign Legion: Book 1: Feeling Lucky,America's Galactic Foreign Legion: Book 1: Feeling...,unknown,4,12.8,256.0,1,-3,False,20,1.0
A2WVT01MSTN1C,"The notes & commonplace book employed by the late H.P. Lovecraft: Including his suggestions for story-writing, analyses of the weird story, and a list ... & c., designed to stimulate the imagination",The notes & commonplace book employed by the late ...,unknown,5,12.1,242.0,9,4,False,20,1.0
A2WVT01MSTN1C,Ozark Trout Tales : A Fishing Guide for the White River System,Ozark Trout Tales : A Fishing Guide for the White ...,unknown,6,11.75,235.0,6,0,False,20,1.0
A2WVT01MSTN1C,Fasting As a Way of Life,Fasting As a Way of Life,unknown,7,11.55,231.0,0,-7,False,20,1.0
A2WVT01MSTN1C,"The Perils of Love (Left Behind: The Kids, No. 38)","The Perils of Love (Left Behind: The Kids, No. 38)",unknown,8,10.65,213.0,5,-3,False,20,1.0
A2WVT01MSTN1C,Drive Yourself Sane: Using the Uncommon Sense of General Semantics. Third Edition.,Drive Yourself Sane: Using the Uncommon Sense of G...,unknown,9,10.15,203.0,2,-7,False,20,1.0
A2WVT01MSTN1C,Cost Accounting: Foundations and Evolutions,Cost Accounting: Foundations and Evolutions,unknown,10,10.05,201.0,18,8,False,20,1.0
A2WVT01MSTN1C,The Language Pattern Bible: Indirect Hypnotherapy Patterns of Influence,The Language Pattern Bible: Indirect Hypnotherapy ...,unknown,11,10.0,200.0,11,0,False,20,1.0
A2WVT01MSTN1C,"The Clinician's Handbook of Natural Medicine, 2 Edition","The Clinician's Handbook of Natural Medicine, 2 Ed...",unknown,12,9.9,198.0,15,3,False,20,1.0
A2WVT01MSTN1C,"Bees and Honey, from Flower to Jar","Bees and Honey, from Flower to Jar",unknown,13,9.65,193.0,7,-6,False,20,1.0
A2WVT01MSTN1C,The I Love Lucy Cookbook (Hollywood Hotplates),The I Love Lucy Cookbook (Hollywood Hotplates),unknown,14,9.35,187.0,13,-1,False,20,1.0
A2WVT01MSTN1C,Seminole Fan Fare: Our Winnin' Recipes,Seminole Fan Fare: Our Winnin' Recipes,unknown,15,8.95,179.0,14,-1,False,20,1.0
A2WVT01MSTN1C,Consumer Mathematics student workbook,Consumer Mathematics student workbook,unknown,16,8.7,174.0,10,-6,False,20,1.0
A2WVT01MSTN1C,The Three Bully Goats,The Three Bully Goats,unknown,17,8.1,162.0,19,2,False,20,1.0
A2WVT01MSTN1C,Revelation Pure and Simple,Revelation Pure and Simple,unknown,18,7.9,158.0,3,-15,False,20,1.0
A2WVT01MSTN1C,Last's Anatomy: Regional and Applied,Last's Anatomy: Regional and Applied,unknown,19,7.5,150.0,16,-3,False,20,1.0
A2WVT01MSTN1C,"Solve Story Problems Using Pictures, Grade K","Solve Story Problems Using Pictures, Grade K",unknown,20,6.9,138.0,4,-16,False,20,1.0
A2J1D84ZDLFP72,Desert Burial: A Novel,Desert Burial: A Novel,unknown,1,15.35,307.0,6,5,False,20,0.0
A2J1D84ZDLFP72,Inside Access: Sharks,Inside Access: Sharks,unknown,2,13.65,273.0,12,10,False,20,0.0
A2J1D84ZDLFP72,Harvest Time,Harvest Time,unknown,3,13.15,263.0,10,7,False,20,0.0
A2J1D84ZDLFP72,The Chatroom: A Portal to Deceit and Murder,The Chatroom: A Portal to Deceit and Murder,unknown,4,12.75,255.0,19,15,False,20,0.0
A2J1D84ZDLFP72,To Teach: The Journey of a Teacher,To Teach: The Journey of a Teacher,unknown,5,12.7,254.0,2,-3,False,20,0.0
A2J1D84ZDLFP72,Paper Cut,Paper Cut,unknown,6,12.35,247.0,18,12,False,20,0.0
A2J1D84ZDLFP72,Tea at Fortnum & Mason,Tea at Fortnum & Mason,unknown,7,11.8,236.0,7,0,False,20,0.0
A2J1D84ZDLFP72,"Be It Ever So Humble: A dialogue at the threshold of Family, Ancestors, Culture and Home",Be It Ever So Humble: A dialogue at the threshold ...,unknown,8,11.4,228.0,15,7,False,20,0.0
A2J1D84ZDLFP72,"Genesis, Zen and Quantum Physics - A Fresh Look at the Theology and Science of Creation","Genesis, Zen and Quantum Physics - A Fresh Look at...",unknown,9,11.1,222.0,8,-1,False,20,0.0
A2J1D84ZDLFP72,Pippa Passes,Pippa Passes,unknown,10,10.45,209.0,16,6,False,20,0.0
A2J1D84ZDLFP72,Rodgers & Hammerstein's Cinderella,Rodgers & Hammerstein's Cinderella,unknown,11,10.25,205.0,9,-2,False,20,0.0
A2J1D84ZDLFP72,Escape from Memory,Escape from Memory,unknown,12,10.25,205.0,13,1,False,20,0.0
A2J1D84ZDLFP72,Kosher Sutra,Kosher Sutra,unknown,13,9.9,198.0,14,1,False,20,0.0
A2J1D84ZDLFP72,"Cuba Primitiva. Origen, Lenguas, Tradiciones e Historia de los Indios de las Antillas Mayores y las Lucayas","Cuba Primitiva. Origen, Lenguas, Tradiciones e His...",unknown,14,9.15,183.0,5,-9,False,20,0.0
A2J1D84ZDLFP72,The Final Quest,The Final Quest,unknown,15,8.85,177.0,0,-15,True,20,0.0
A2J1D84ZDLFP72,The Men in Blue: Conversations with Umpires,The Men in Blue: Conversations with Umpires,unknown,16,7.85,157.0,4,-12,False,20,0.0
A2J1D84ZDLFP72,I Shop With My Daddy (level 1) (Hello Reader),I Shop With My Daddy (level 1) (Hello Reader),unknown,17,7.6,152.0,1,-16,False,20,0.0
A2J1D84ZDLFP72,Advanced Fighting Fantasy RPG,Advanced Fighting Fantasy RPG,unknown,18,7.6,152.0,17,-1,False,20,0.0
A2J1D84ZDLFP72,Laws of the State of Utah (Classic Reprint),Laws of the State of Utah (Classic Reprint),unknown,19,7.0,140.0,11,-8,False,20,0.0
A2J1D84ZDLFP72,Train Shed Cyclopedia No. 23: Steam Locomotives & Tenders from the 1938 Locomotive Cyclopedia (Part 2),Train Shed Cyclopedia No. 23: Steam Locomotives & ...,unknown,20,6.85,137.0,3,-17,False,20,0.0
A1MZ2HEQ8OD974,Warrior Soul: The Memoir of a Navy Seal,Warrior Soul: The Memoir of a Navy Seal,unknown,1,17.85,357.0,6,5,False,20,0.6309297535714575
A1MZ2HEQ8OD974,Last Op: Navy SEAL Grant Stevens - Black Ops 5,Last Op: Navy SEAL Grant Stevens - Black Ops 5,unknown,2,17.65,353.0,4,2,True,20,0.6309297535714575
A1MZ2HEQ8OD974,More AbraVocabara: The Amazingly Sensible Approach to Teaching Vocabulary (Abravocabra),More AbraVocabara: The Amazingly Sensible Approach...,unknown,3,12.45,249.0,0,-3,False,20,0.6309297535714575
A1MZ2HEQ8OD974,Relative Strangers: Short Stories,Relative Strangers: Short Stories,unknown,4,12.2,244.0,8,4,False,20,0.6309297535714575
A1MZ2HEQ8OD974,Trumpet on the wing,Trumpet on the wing,unknown,5,11.55,231.0,17,12,False,20,0.6309297535714575
A1MZ2HEQ8OD974,The Polish Officer: A Novel,The Polish Officer: A Novel,unknown,6,11.3,226.0,7,1,False,20,0.6309297535714575
A1MZ2HEQ8OD974,Requiem At Dawn,Requiem At Dawn,unknown,7,10.85,217.0,5,-2,False,20,0.6309297535714575
A1MZ2HEQ8OD974,The Wrong Season,The Wrong Season,unknown,8,10.6,212.0,2,-6,False,20,0.6309297535714575
A1MZ2HEQ8OD974,"The Green Gardener: Working with Nature, Not Against It","The Green Gardener: Working with Nature, Not Again...",unknown,9,10.4,208.0,1,-8,False,20,0.6309297535714575
A1MZ2HEQ8OD974,Florida Lawn Guide: Attaining and Maintaining the Lawn You Want (Guide to Midwest and Southern Lawns),Florida Lawn Guide: Attaining and Maintaining the ...,unknown,10,9.9,198.0,9,-1,False,20,0.6309297535714575
A1MZ2HEQ8OD974,Safe in His Embrace (Kimani Romance),Safe in His Embrace (Kimani Romance),unknown,11,9.65,193.0,11,0,False,20,0.6309297535714575
A1MZ2HEQ8OD974,Zanzibar and his Zany Crew of Sentence Constructors,Zanzibar and his Zany Crew of Sentence Constructor...,unknown,12,9.5,190.0,19,7,False,20,0.6309297535714575
A1MZ2HEQ8OD974,Arena: Revenge (Part Four of the Roman Arena Series),Arena: Revenge (Part Four of the Roman Arena Serie...,unknown,13,9.5,190.0,18,5,False,20,0.6309297535714575
A1MZ2HEQ8OD974,"Casualties of Credit: The English Financial Revolution, 1620–1720",Casualties of Credit: The English Financial Revolu...,unknown,14,9.0,180.0,3,-11,False,20,0.6309297535714575
A1MZ2HEQ8OD974,SAT Math Prep 800: Challenge Yourself to a Perfect Score,SAT Math Prep 800: Challenge Yourself to a Perfect...,unknown,15,8.85,177.0,10,-5,False,20,0.6309297535714575
A1MZ2HEQ8OD974,Mobile Notary Public Business,Mobile Notary Public Business,unknown,16,8.35,167.0,14,-2,False,20,0.6309297535714575
A1MZ2HEQ8OD974,Advanced Lip Flexibilities for Trumpet (Complete Volumes 1-3),Advanced Lip Flexibilities for Trumpet (Complete V...,unknown,17,8.3,166.0,15,-2,False,20,0.6309297535714575
A1MZ2HEQ8OD974,Beautiful People with Beautiful Feelings,Beautiful People with Beautiful Feelings,unknown,18,8.2,164.0,12,-6,False,20,0.6309297535714575
A1MZ2HEQ8OD974,The Proof of The Apostolic Preaching,The Proof of The Apostolic Preaching,unknown,19,6.95,139.0,16,-3,False,20,0.6309297535714575
A1MZ2HEQ8OD974,Banking on the Future: The Fall and Rise of Central Banking,Banking on the Future: The Fall and Rise of Centra...,unknown,20,6.95,139.0,13,-7,False,20,0.6309297535714575
A2OSLYR8HVIK4V,Amazing But True Golf Facts,Amazing But True Golf Facts,unknown,1,13.4,268.0,15,14,False,20,0.0
A2OSLYR8HVIK4V,The Book Store Rule (Urban Books),The Book Store Rule (Urban Books),unknown,2,12.95,259.0,4,2,False,20,0.0
A2OSLYR8HVIK4V,"The Beach Book: Eleuthera, Bahamas Edition","The Beach Book: Eleuthera, Bahamas Edition",unknown,3,12.1,242.0,9,6,False,20,0.0
A2OSLYR8HVIK4V,The Israeli Air Force story: The struggle for Middle East aircraft supremacy since 1948,The Israeli Air Force story: The struggle for Midd...,unknown,4,12.0,240.0,13,9,False,20,0.0
A2OSLYR8HVIK4V,Regret: A Possession Story,Regret: A Possession Story,unknown,5,11.95,239.0,2,-3,False,20,0.0
A2OSLYR8HVIK4V,Bloom's How to Write about F. Scott Fitzgerald (Bloom's How to Write about Literature),Bloom's How to Write about F. Scott Fitzgerald (Bl...,unknown,6,11.45,229.0,3,-3,False,20,0.0
A2OSLYR8HVIK4V,Abadeha: The Philippine Cinderella,Abadeha: The Philippine Cinderella,unknown,7,11.3,226.0,11,4,False,20,0.0
A2OSLYR8HVIK4V,"Ugly Duckling's Love Revolution, Vol. 3 (Ugly Duckling's Love Revolution, 3)","Ugly Duckling's Love Revolution, Vol. 3 (Ugly Duck...",unknown,8,11.1,222.0,17,9,False,20,0.0
A2OSLYR8HVIK4V,"Vengeance in Old San Antonio: The Ruthless Killings of Ben Thompson and John King Fisher, a Novel",Vengeance in Old San Antonio: The Ruthless Killing...,unknown,9,10.95,219.0,1,-8,False,20,0.0
A2OSLYR8HVIK4V,New Beginnings Carpe Diem,New Beginnings Carpe Diem,unknown,10,10.65,213.0,7,-3,False,20,0.0
A2OSLYR8HVIK4V,Effective Adult Learning,Effective Adult Learning,unknown,11,10.65,213.0,8,-3,False,20,0.0
A2OSLYR8HVIK4V,Cem Dias Entre Ceu E Mar,Cem Dias Entre Ceu E Mar,unknown,12,10.55,211.0,12,0,False,20,0.0
A2OSLYR8HVIK4V,The Big Smoke,The Big Smoke,unknown,13,10.2,204.0,16,3,False,20,0.0
A2OSLYR8HVIK4V,All About Turkeys,All About Turkeys,unknown,14,9.65,193.0,19,5,False,20,0.0
A2OSLYR8HVIK4V,FBI Ghosts: Church of the Fallen: Church of the Fallen,FBI Ghosts: Church of the Fallen: Church of the Fa...,unknown,15,9.6,192.0,14,-1,False,20,0.0
A2OSLYR8HVIK4V,Anticancer : Prévenir et lutter grâce à nos défenses naturelles,Anticancer : Prévenir et lutter grâce à nos défens...,unknown,16,9.5,190.0,6,-10,False,20,0.0
A2OSLYR8HVIK4V,Filosofia Del Futbol,Filosofia Del Futbol,unknown,17,9.3,186.0,5,-12,False,20,0.0
A2OSLYR8HVIK4V,A Redlight Woman Who Knows How to Sing the Blues: My Life in White Institutions,A Redlight Woman Who Knows How to Sing the Blues: ...,unknown,18,8.7,174.0,10,-8,False,20,0.0
A2OSLYR8HVIK4V,Shredded: Death by Publishing,Shredded: Death by Publishing,unknown,19,7.75,155.0,0,-19,False,20,0.0
A2OSLYR8HVIK4V,Bi-Curious Volume 2,Bi-Curious Volume 2,unknown,20,6.25,125.0,18,-2,True,20,0.0
A185NJ3ERSKDZB,Schaum's Outline of Physics for Engineering and Science: 788 Solved Problems + 25 Videos (Schaum's Outlines),Schaum's Outline of Physics for Engineering and Sc...,unknown,1,14.45,289.0,16,15,False,20,0.38685280723454163
A185NJ3ERSKDZB,Going Paleo on a Budget: 21 Days to Primal Living Without Breaking the Bank,Going Paleo on a Budget: 21 Days to Primal Living ...,unknown,2,14.45,289.0,14,12,False,20,0.38685280723454163
A185NJ3ERSKDZB,"The Ring of McAllister: A Score-Raising Mystery Featuring 1,000 Must-Know SAT Vocabulary Words",The Ring of McAllister: A Score-Raising Mystery Fe...,unknown,3,13.8,276.0,7,4,False,20,0.38685280723454163
A185NJ3ERSKDZB,Intimate Connections: The New and Clinically Tested Program for Overcoming Loneliness Developed at the Presbyterian-University of Pennsylvania Medica,Intimate Connections: The New and Clinically Teste...,unknown,4,13.75,275.0,1,-3,False,20,0.38685280723454163
A185NJ3ERSKDZB,Driven,Driven,unknown,5,12.85,257.0,11,6,True,20,0.38685280723454163
A185NJ3ERSKDZB,Feminist Theories for Dramatic Criticism,Feminist Theories for Dramatic Criticism,unknown,6,12.3,246.0,6,0,False,20,0.38685280723454163
A185NJ3ERSKDZB,The Strategic Grant-seeker: A Guide To Conceptualizing Fundable Research in the Brain and Behavioral Sciences,The Strategic Grant-seeker: A Guide To Conceptuali...,unknown,7,11.3,226.0,4,-3,False,20,0.38685280723454163
A185NJ3ERSKDZB,I See Only Your Perfection: Turning Away from Ego,I See Only Your Perfection: Turning Away from Ego,unknown,8,10.65,213.0,9,1,False,20,0.38685280723454163
A185NJ3ERSKDZB,"Autumn of the Moguls: My Misadventures With the Titans, Poseurs, and Money Guys Who Mastered and Messed Up Big Media",Autumn of the Moguls: My Misadventures With the Ti...,unknown,9,10.55,211.0,3,-6,False,20,0.38685280723454163
A185NJ3ERSKDZB,Penguin Post,Penguin Post,unknown,10,10.25,205.0,17,7,False,20,0.38685280723454163
A185NJ3ERSKDZB,Altered State of Being: A True Story Based on an Earth Bound Spirit,Altered State of Being: A True Story Based on an E...,unknown,11,10.25,205.0,10,-1,False,20,0.38685280723454163
A185NJ3ERSKDZB,"Later, Gator","Later, Gator",unknown,12,9.85,197.0,0,-12,False,20,0.38685280723454163
A185NJ3ERSKDZB,The Lincoln Murder Conspiracies,The Lincoln Murder Conspiracies,unknown,13,9.6,192.0,12,-1,False,20,0.38685280723454163
A185NJ3ERSKDZB,Into Deepest Yellowstone,Into Deepest Yellowstone,unknown,14,9.5,190.0,15,1,False,20,0.38685280723454163
A185NJ3ERSKDZB,Superstitious? Here's Why!,Superstitious? Here's Why!,unknown,15,8.75,175.0,13,-2,False,20,0.38685280723454163
A185NJ3ERSKDZB,McGraw-Hill's EMT Flashcards,McGraw-Hill's EMT Flashcards,unknown,16,8.35,167.0,2,-14,False,20,0.38685280723454163
A185NJ3ERSKDZB,Chinese Planetary Herbal Diagnosis: A Primer,Chinese Planetary Herbal Diagnosis: A Primer,unknown,17,7.8,156.0,18,1,False,20,0.38685280723454163
A185NJ3ERSKDZB,The World's Worst Weapons (From Exploding Guns to Malfunctioning Missiles),The World's Worst Weapons (From Exploding Guns to ...,unknown,18,7.65,153.0,5,-13,False,20,0.38685280723454163
A185NJ3ERSKDZB,Paths of Life: Seven Scenarios,Paths of Life: Seven Scenarios,unknown,19,7.3,146.0,8,-11,False,20,0.38685280723454163
A185NJ3ERSKDZB,L'art d'Océanie,L'art d'Océanie,unknown,20,6.6,132.0,19,-1,False,20,0.38685280723454163
AGM3UK6UR81H8,The Martian: A Novel,The Martian: A Novel,unknown,1,18.35,367.0,17,16,True,20,1.0
AGM3UK6UR81H8,No Such Thing as the Real World: Stories About Growing Up and Getting a Life,No Such Thing as the Real World: Stories About Gro...,unknown,2,13.0,260.0,1,-1,False,20,1.0
AGM3UK6UR81H8,"Our Vampires, Ourselves","Our Vampires, Ourselves",unknown,3,12.95,259.0,4,1,False,20,1.0
AGM3UK6UR81H8,Climates: A Novel,Climates: A Novel,unknown,4,12.55,251.0,2,-2,False,20,1.0
AGM3UK6UR81H8,The Arthritic's Cookbook,The Arthritic's Cookbook,unknown,5,11.25,225.0,19,14,False,20,1.0
AGM3UK6UR81H8,Washed by the Ocean: A Crimson Tears Novel,Washed by the Ocean: A Crimson Tears Novel,unknown,6,11.1,222.0,3,-3,False,20,1.0
AGM3UK6UR81H8,I'm a Bad Man: African American Vernacular Culture and the Making of Muhammad Ali,I'm a Bad Man: African American Vernacular Culture...,unknown,7,11.05,221.0,15,8,False,20,1.0
AGM3UK6UR81H8,"Ash Ketchum, Pokemon Detective (Pokemon The Johto Journeys #18)","Ash Ketchum, Pokemon Detective (Pokemon The Johto ...",unknown,8,10.9,218.0,0,-8,False,20,1.0
AGM3UK6UR81H8,The Place Where the Light Enters,The Place Where the Light Enters,unknown,9,10.75,215.0,7,-2,False,20,1.0
AGM3UK6UR81H8,"""Roll Sound!"": A Practical Guide for Location Audio","""Roll Sound!"": A Practical Guide for Location Audi...",unknown,10,10.7,214.0,10,0,False,20,1.0
AGM3UK6UR81H8,Supportive Cancer Care with Chinese Medicine,Supportive Cancer Care with Chinese Medicine,unknown,11,10.1,202.0,14,3,False,20,1.0
AGM3UK6UR81H8,"Best Digital Brushes for Photoshop: A Unique Directory of Over 4,000 Digital Brush Effects, and How to Achieve Them",Best Digital Brushes for Photoshop: A Unique Direc...,unknown,12,9.85,197.0,18,6,False,20,1.0
AGM3UK6UR81H8,Russian Doctor,Russian Doctor,unknown,13,9.5,190.0,8,-5,False,20,1.0
AGM3UK6UR81H8,The Open Circle: The Theater Environment of Peter Brook,The Open Circle: The Theater Environment of Peter ...,unknown,14,9.45,189.0,11,-3,False,20,1.0
AGM3UK6UR81H8,Warwick: The Man Behind The Wars of the Roses,Warwick: The Man Behind The Wars of the Roses,unknown,15,8.9,178.0,6,-9,False,20,1.0
AGM3UK6UR81H8,The American Courts: A Procedural Approach: A Procedural Approach,The American Courts: A Procedural Approach: A Proc...,unknown,16,8.9,178.0,16,0,False,20,1.0
AGM3UK6UR81H8,Board Stiff TEE: Transesophageal Echocardiography,Board Stiff TEE: Transesophageal Echocardiography,unknown,17,8.85,177.0,9,-8,False,20,1.0
AGM3UK6UR81H8,Choosing the Right College 2010-11: The Whole Truth about America's Top Schools,Choosing the Right College 2010-11: The Whole Trut...,unknown,18,7.65,153.0,13,-5,False,20,1.0
AGM3UK6UR81H8,Slovakia: The Bradt Travel Guide,Slovakia: The Bradt Travel Guide,unknown,19,7.55,151.0,12,-7,False,20,1.0
AGM3UK6UR81H8,Daughter of the Yellow River: Special Edition (color photo insert),Daughter of the Yellow River: Special Edition (col...,unknown,20,6.65,133.0,5,-15,False,20,1.0
A3T847509CQ4US,"Adriana's Spice Caravan: Cooking with Spices, Rubs, and Blends from Around the World","Adriana's Spice Caravan: Cooking with Spices, Rubs...",unknown,1,16.05,321.0,15,14,False,20,0.0
A3T847509CQ4US,Capturing Time & Motion: The Dynamic Language of Digital Photography (A Lark Photography Book),Capturing Time & Motion: The Dynamic Language of D...,unknown,2,14.2,284.0,6,4,False,20,0.0
A3T847509CQ4US,From the Garden: A Counting Book About Growing Food (Know Your Numbers),From the Garden: A Counting Book About Growing Foo...,unknown,3,13.5,270.0,13,10,False,20,0.0
A3T847509CQ4US,The Brick Bible: A New Spin on the Old Testament (Brick Bible Presents),The Brick Bible: A New Spin on the Old Testament (...,unknown,4,12.65,253.0,11,7,True,20,0.0
A3T847509CQ4US,A Complete Guide to Teaching Art to Those with Autism: Utilizing the Elements and Principles of Design and Life Skills,A Complete Guide to Teaching Art to Those with Aut...,unknown,5,12.65,253.0,16,11,False,20,0.0
A3T847509CQ4US,When love is not enough: A tragic and cautionary tale of an adoption that went terribly wrong.,When love is not enough: A tragic and cautionary t...,unknown,6,12.45,249.0,2,-4,False,20,0.0
A3T847509CQ4US,The Screech Owls' Northern Adventure (Screech Owls Series #3),The Screech Owls' Northern Adventure (Screech Owls...,unknown,7,11.3,226.0,4,-3,False,20,0.0
A3T847509CQ4US,A Traveler's History of Scotland,A Traveler's History of Scotland,unknown,8,10.75,215.0,7,-1,False,20,0.0
A3T847509CQ4US,Chair Caning and Seat Weaving: Storey Country Wisdom Bulletin A-16,Chair Caning and Seat Weaving: Storey Country Wisd...,unknown,9,10.6,212.0,17,8,False,20,0.0
A3T847509CQ4US,William Grant Still and the Fusion of Cultures in American Music,William Grant Still and the Fusion of Cultures in ...,unknown,10,10.1,202.0,3,-7,False,20,0.0
A3T847509CQ4US,A Likeness,A Likeness,unknown,11,9.8,196.0,0,-11,False,20,0.0
A3T847509CQ4US,"Secrets, Fact or Fiction?","Secrets, Fact or Fiction?",unknown,12,9.7,194.0,10,-2,False,20,0.0
A3T847509CQ4US,Naming the Spirits,Naming the Spirits,unknown,13,9.65,193.0,8,-5,False,20,0.0
A3T847509CQ4US,The Senior Dog,The Senior Dog,unknown,14,9.5,190.0,1,-13,False,20,0.0
A3T847509CQ4US,Running A.M.O.K.: Random Musings for the Creative Hands of the Body of Christ,Running A.M.O.K.: Random Musings for the Creative ...,unknown,15,8.9,178.0,5,-10,False,20,0.0
A3T847509CQ4US,"The Rules According to JWOWW: Shore-Tested Secrets on Landing a Mint Guy, Staying Fresh to Death, and Kicking the Competition to the Curb",The Rules According to JWOWW: Shore-Tested Secrets...,unknown,16,8.65,173.0,14,-2,False,20,0.0
A3T847509CQ4US,"Alice in the Country of Hearts: My Fanatic Rabbit, Vol. 2","Alice in the Country of Hearts: My Fanatic Rabbit,...",unknown,17,8.15,163.0,12,-5,False,20,0.0
A3T847509CQ4US,Alexander Orlov: The FBI's KGB General,Alexander Orlov: The FBI's KGB General,unknown,18,8.05,161.0,9,-9,False,20,0.0
A3T847509CQ4US,Lieutenant Fire Department(Passbooks) (Career Examination Series),Lieutenant Fire Department(Passbooks) (Career Exam...,unknown,19,7.25,145.0,19,0,False,20,0.0
A3T847509CQ4US,Deadly Dairy Deception,Deadly Dairy Deception,unknown,20,6.1,122.0,18,-2,False,20,0.0
